unit,time,value,role,group,units
Occupancy_Oahu,1990-01-01,88.7,outcome,island,percent
Occupancy_Oahu,1990-02-01,87.2,outcome,island,percent
Occupancy_Oahu,1990-03-01,90.2,outcome,island,percent
Occupancy_Oahu,1990-04-01,88.4,outcome,island,percent
Occupancy_Oahu,1990-05-01,87.1,outcome,island,percent
Occupancy_Oahu,1990-06-01,85.2,outcome,island,percent
Occupancy_Oahu,1990-07-01,87.3,outcome,island,percent
Occupancy_Oahu,1990-08-01,85.1,outcome,island,percent
Occupancy_Oahu,1990-09-01,83.0,outcome,island,percent
Occupancy_Oahu,1990-10-01,85.8,outcome,island,percent
Occupancy_Oahu,1990-11-01,84.6,outcome,island,percent
Occupancy_Oahu,1990-12-01,80.7,outcome,island,percent
Occupancy_Oahu,1991-01-01,83.3,outcome,island,percent
Occupancy_Oahu,1991-02-01,67.0,outcome,island,percent
Occupancy_Oahu,1991-03-01,69.3,outcome,island,percent
Occupancy_Oahu,1991-04-01,77.5,outcome,island,percent
Occupancy_Oahu,1991-05-01,78.3,outcome,island,percent
Occupancy_Oahu,1991-06-01,84.4,outcome,island,percent
Occupancy_Oahu,1991-07-01,83.8,outcome,island,percent
Occupancy_Oahu,1991-08-01,83.4,outcome,island,percent
Occupancy_Oahu,1991-09-01,84.5,outcome,island,percent
Occupancy_Oahu,1991-10-01,82.6,outcome,island,percent
Occupancy_Oahu,1991-11-01,83.1,outcome,island,percent
Occupancy_Oahu,1991-12-01,83.9,outcome,island,percent
Occupancy_Oahu,1992-01-01,82.5,outcome,island,percent
Occupancy_Oahu,1992-02-01,82.2,outcome,island,percent
Occupancy_Oahu,1992-03-01,79.4,outcome,island,percent
Occupancy_Oahu,1992-04-01,81.0,outcome,island,percent
Occupancy_Oahu,1992-05-01,81.8,outcome,island,percent
Occupancy_Oahu,1992-06-01,76.1,outcome,island,percent
Occupancy_Oahu,1992-07-01,77.9,outcome,island,percent
Occupancy_Oahu,1992-08-01,78.8,outcome,island,percent
Occupancy_Oahu,1992-09-01,81.5,outcome,island,percent
Occupancy_Oahu,1992-10-01,79.3,outcome,island,percent
Occupancy_Oahu,1992-11-01,80.3,outcome,island,percent
Occupancy_Oahu,1992-12-01,79.4,outcome,island,percent
Occupancy_Oahu,1993-01-01,78.4,outcome,island,percent
Occupancy_Oahu,1993-02-01,74.5,outcome,island,percent
Occupancy_Oahu,1993-03-01,75.2,outcome,island,percent
Occupancy_Oahu,1993-04-01,76.0,outcome,island,percent
Occupancy_Oahu,1993-05-01,77.4,outcome,island,percent
Occupancy_Oahu,1993-06-01,76.5,outcome,island,percent
Occupancy_Oahu,1993-07-01,75.5,outcome,island,percent
Occupancy_Oahu,1993-08-01,78.5,outcome,island,percent
Occupancy_Oahu,1993-09-01,75.4,outcome,island,percent
Occupancy_Oahu,1993-10-01,77.7,outcome,island,percent
Occupancy_Oahu,1993-11-01,77.5,outcome,island,percent
Occupancy_Oahu,1993-12-01,79.9,outcome,island,percent
Occupancy_Oahu,1994-01-01,77.6,outcome,island,percent
Occupancy_Oahu,1994-02-01,82.6,outcome,island,percent
Occupancy_Oahu,1994-03-01,85.0,outcome,island,percent
Occupancy_Oahu,1994-04-01,78.8,outcome,island,percent
Occupancy_Oahu,1994-05-01,81.2,outcome,island,percent
Occupancy_Oahu,1994-06-01,81.8,outcome,island,percent
Occupancy_Oahu,1994-07-01,79.3,outcome,island,percent
Occupancy_Oahu,1994-08-01,80.5,outcome,island,percent
Occupancy_Oahu,1994-09-01,80.7,outcome,island,percent
Occupancy_Oahu,1994-10-01,79.9,outcome,island,percent
Occupancy_Oahu,1994-11-01,81.1,outcome,island,percent
Occupancy_Oahu,1994-12-01,82.2,outcome,island,percent
Occupancy_Oahu,1995-01-01,83.1,outcome,island,percent
Occupancy_Oahu,1995-02-01,77.8,outcome,island,percent
Occupancy_Oahu,1995-03-01,79.5,outcome,island,percent
Occupancy_Oahu,1995-04-01,77.1,outcome,island,percent
Occupancy_Oahu,1995-05-01,78.2,outcome,island,percent
Occupancy_Oahu,1995-06-01,80.2,outcome,island,percent
Occupancy_Oahu,1995-07-01,81.3,outcome,island,percent
Occupancy_Oahu,1995-08-01,82.1,outcome,island,percent
Occupancy_Oahu,1995-09-01,81.5,outcome,island,percent
Occupancy_Oahu,1995-10-01,81.0,outcome,island,percent
Occupancy_Oahu,1995-11-01,82.1,outcome,island,percent
Occupancy_Oahu,1995-12-01,82.2,outcome,island,percent
Occupancy_Oahu,1996-01-01,82.5,outcome,island,percent
Occupancy_Oahu,1996-02-01,83.3,outcome,island,percent
Occupancy_Oahu,1996-03-01,81.5,outcome,island,percent
Occupancy_Oahu,1996-04-01,80.4,outcome,island,percent
Occupancy_Oahu,1996-05-01,81.1,outcome,island,percent
Occupancy_Oahu,1996-06-01,84.6,outcome,island,percent
Occupancy_Oahu,1996-07-01,81.8,outcome,island,percent
Occupancy_Oahu,1996-08-01,81.1,outcome,island,percent
Occupancy_Oahu,1996-09-01,80.0,outcome,island,percent
Occupancy_Oahu,1996-10-01,77.5,outcome,island,percent
Occupancy_Oahu,1996-11-01,76.8,outcome,island,percent
Occupancy_Oahu,1996-12-01,79.2,outcome,island,percent
Occupancy_Oahu,1997-01-01,77.9,outcome,island,percent
Occupancy_Oahu,1997-02-01,78.6,outcome,island,percent
Occupancy_Oahu,1997-03-01,79.6,outcome,island,percent
Occupancy_Oahu,1997-04-01,82.1,outcome,island,percent
Occupancy_Oahu,1997-05-01,78.3,outcome,island,percent
Occupancy_Oahu,1997-06-01,74.6,outcome,island,percent
Occupancy_Oahu,1997-07-01,75.0,outcome,island,percent
Occupancy_Oahu,1997-08-01,75.2,outcome,island,percent
Occupancy_Oahu,1997-09-01,78.6,outcome,island,percent
Occupancy_Oahu,1997-10-01,77.0,outcome,island,percent
Occupancy_Oahu,1997-11-01,76.6,outcome,island,percent
Occupancy_Oahu,1997-12-01,75.6,outcome,island,percent
Occupancy_Oahu,1998-01-01,75.7,outcome,island,percent
Occupancy_Oahu,1998-02-01,74.4,outcome,island,percent
Occupancy_Oahu,1998-03-01,72.2,outcome,island,percent
Occupancy_Oahu,1998-04-01,74.1,outcome,island,percent
Occupancy_Oahu,1998-05-01,72.9,outcome,island,percent
Occupancy_Oahu,1998-06-01,70.9,outcome,island,percent
Occupancy_Oahu,1998-07-01,73.5,outcome,island,percent
Occupancy_Oahu,1998-08-01,71.0,outcome,island,percent
Occupancy_Oahu,1998-09-01,71.1,outcome,island,percent
Occupancy_Oahu,1998-10-01,70.6,outcome,island,percent
Occupancy_Oahu,1998-11-01,71.0,outcome,island,percent
Occupancy_Oahu,1998-12-01,71.0,outcome,island,percent
Occupancy_Oahu,1999-01-01,71.2,outcome,island,percent
Occupancy_Oahu,1999-02-01,72.3,outcome,island,percent
Occupancy_Oahu,1999-03-01,71.7,outcome,island,percent
Occupancy_Oahu,1999-04-01,71.8,outcome,island,percent
Occupancy_Oahu,1999-05-01,70.5,outcome,island,percent
Occupancy_Oahu,1999-06-01,69.6,outcome,island,percent
Occupancy_Oahu,1999-07-01,71.5,outcome,island,percent
Occupancy_Oahu,1999-08-01,71.5,outcome,island,percent
Occupancy_Oahu,1999-09-01,73.7,outcome,island,percent
Occupancy_Oahu,1999-10-01,74.0,outcome,island,percent
Occupancy_Oahu,1999-11-01,74.3,outcome,island,percent
Occupancy_Oahu,1999-12-01,68.5,outcome,island,percent
Occupancy_Oahu,2000-01-01,70.1,outcome,island,percent
Occupancy_Oahu,2000-02-01,75.0,outcome,island,percent
Occupancy_Oahu,2000-03-01,76.2,outcome,island,percent
Occupancy_Oahu,2000-04-01,76.6,outcome,island,percent
Occupancy_Oahu,2000-05-01,76.1,outcome,island,percent
Occupancy_Oahu,2000-06-01,81.1,outcome,island,percent
Occupancy_Oahu,2000-07-01,76.5,outcome,island,percent
Occupancy_Oahu,2000-08-01,74.7,outcome,island,percent
Occupancy_Oahu,2000-09-01,76.8,outcome,island,percent
Occupancy_Oahu,2000-10-01,77.0,outcome,island,percent
Occupancy_Oahu,2000-11-01,78.1,outcome,island,percent
Occupancy_Oahu,2000-12-01,75.7,outcome,island,percent
Occupancy_Oahu,2001-01-01,78.5,outcome,island,percent
Occupancy_Oahu,2001-02-01,77.0,outcome,island,percent
Occupancy_Oahu,2001-03-01,74.4,outcome,island,percent
Occupancy_Oahu,2001-04-01,73.3,outcome,island,percent
Occupancy_Oahu,2001-05-01,73.2,outcome,island,percent
Occupancy_Oahu,2001-06-01,72.6,outcome,island,percent
Occupancy_Oahu,2001-07-01,71.4,outcome,island,percent
Occupancy_Oahu,2001-08-01,73.2,outcome,island,percent
Occupancy_Oahu,2001-09-01,57.2,outcome,island,percent
Occupancy_Oahu,2001-10-01,54.7,outcome,island,percent
Occupancy_Oahu,2001-11-01,56.1,outcome,island,percent
Occupancy_Oahu,2001-12-01,60.8,outcome,island,percent
Occupancy_Oahu,2002-01-01,64.1,outcome,island,percent
Occupancy_Oahu,2002-02-01,68.6,outcome,island,percent
Occupancy_Oahu,2002-03-01,69.2,outcome,island,percent
Occupancy_Oahu,2002-04-01,69.1,outcome,island,percent
Occupancy_Oahu,2002-05-01,73.5,outcome,island,percent
Occupancy_Oahu,2002-06-01,72.2,outcome,island,percent
Occupancy_Oahu,2002-07-01,69.9,outcome,island,percent
Occupancy_Oahu,2002-08-01,71.0,outcome,island,percent
Occupancy_Oahu,2002-09-01,66.8,outcome,island,percent
Occupancy_Oahu,2002-10-01,70.1,outcome,island,percent
Occupancy_Oahu,2002-11-01,72.0,outcome,island,percent
Occupancy_Oahu,2002-12-01,74.9,outcome,island,percent
Occupancy_Oahu,2003-01-01,73.0,outcome,island,percent
Occupancy_Oahu,2003-02-01,71.7,outcome,island,percent
Occupancy_Oahu,2003-03-01,70.6,outcome,island,percent
Occupancy_Oahu,2003-04-01,69.2,outcome,island,percent
Occupancy_Oahu,2003-05-01,67.7,outcome,island,percent
Occupancy_Oahu,2003-06-01,68.7,outcome,island,percent
Occupancy_Oahu,2003-07-01,72.7,outcome,island,percent
Occupancy_Oahu,2003-08-01,76.9,outcome,island,percent
Occupancy_Oahu,2003-09-01,75.4,outcome,island,percent
Occupancy_Oahu,2003-10-01,74.8,outcome,island,percent
Occupancy_Oahu,2003-11-01,75.8,outcome,island,percent
Occupancy_Oahu,2003-12-01,80.8,outcome,island,percent
Occupancy_Oahu,2004-01-01,76.4,outcome,island,percent
Occupancy_Oahu,2004-02-01,78.1,outcome,island,percent
Occupancy_Oahu,2004-03-01,78.6,outcome,island,percent
Occupancy_Oahu,2004-04-01,78.4,outcome,island,percent
Occupancy_Oahu,2004-05-01,78.7,outcome,island,percent
Occupancy_Oahu,2004-06-01,81.9,outcome,island,percent
Occupancy_Oahu,2004-07-01,83.5,outcome,island,percent
Occupancy_Oahu,2004-08-01,79.5,outcome,island,percent
Occupancy_Oahu,2004-09-01,79.3,outcome,island,percent
Occupancy_Oahu,2004-10-01,82.1,outcome,island,percent
Occupancy_Oahu,2004-11-01,79.1,outcome,island,percent
Occupancy_Oahu,2004-12-01,78.6,outcome,island,percent
Occupancy_Oahu,2005-01-01,84.7,outcome,island,percent
Occupancy_Oahu,2005-02-01,80.8,outcome,island,percent
Occupancy_Oahu,2005-03-01,85.2,outcome,island,percent
Occupancy_Oahu,2005-04-01,83.3,outcome,island,percent
Occupancy_Oahu,2005-05-01,86.5,outcome,island,percent
Occupancy_Oahu,2005-06-01,85.7,outcome,island,percent
Occupancy_Oahu,2005-07-01,85.7,outcome,island,percent
Occupancy_Oahu,2005-08-01,85.3,outcome,island,percent
Occupancy_Oahu,2005-09-01,87.2,outcome,island,percent
Occupancy_Oahu,2005-10-01,86.2,outcome,island,percent
Occupancy_Oahu,2005-11-01,84.3,outcome,island,percent
Occupancy_Oahu,2005-12-01,87.1,outcome,island,percent
Occupancy_Oahu,2006-01-01,85.0,outcome,island,percent
Occupancy_Oahu,2006-02-01,83.5,outcome,island,percent
Occupancy_Oahu,2006-03-01,84.1,outcome,island,percent
Occupancy_Oahu,2006-04-01,85.4,outcome,island,percent
Occupancy_Oahu,2006-05-01,82.1,outcome,island,percent
Occupancy_Oahu,2006-06-01,85.4,outcome,island,percent
Occupancy_Oahu,2006-07-01,84.4,outcome,island,percent
Occupancy_Oahu,2006-08-01,80.8,outcome,island,percent
Occupancy_Oahu,2006-09-01,81.3,outcome,island,percent
Occupancy_Oahu,2006-10-01,78.2,outcome,island,percent
Occupancy_Oahu,2006-11-01,84.0,outcome,island,percent
Occupancy_Oahu,2006-12-01,79.1,outcome,island,percent
Occupancy_Oahu,2007-01-01,76.0,outcome,island,percent
Occupancy_Oahu,2007-02-01,75.8,outcome,island,percent
Occupancy_Oahu,2007-03-01,77.8,outcome,island,percent
Occupancy_Oahu,2007-04-01,77.7,outcome,island,percent
Occupancy_Oahu,2007-05-01,75.9,outcome,island,percent
Occupancy_Oahu,2007-06-01,78.6,outcome,island,percent
Occupancy_Oahu,2007-07-01,75.3,outcome,island,percent
Occupancy_Oahu,2007-08-01,77.3,outcome,island,percent
Occupancy_Oahu,2007-09-01,79.4,outcome,island,percent
Occupancy_Oahu,2007-10-01,75.9,outcome,island,percent
Occupancy_Oahu,2007-11-01,76.7,outcome,island,percent
Occupancy_Oahu,2007-12-01,76.1,outcome,island,percent
Occupancy_Oahu,2008-01-01,78.1,outcome,island,percent
Occupancy_Oahu,2008-02-01,78.9,outcome,island,percent
Occupancy_Oahu,2008-03-01,77.3,outcome,island,percent
Occupancy_Oahu,2008-04-01,76.7,outcome,island,percent
Occupancy_Oahu,2008-05-01,77.2,outcome,island,percent
Occupancy_Oahu,2008-06-01,74.4,outcome,island,percent
Occupancy_Oahu,2008-07-01,75.6,outcome,island,percent
Occupancy_Oahu,2008-08-01,75.1,outcome,island,percent
Occupancy_Oahu,2008-09-01,69.5,outcome,island,percent
Occupancy_Oahu,2008-10-01,74.0,outcome,island,percent
Occupancy_Oahu,2008-11-01,71.9,outcome,island,percent
Occupancy_Oahu,2008-12-01,70.4,outcome,island,percent
Occupancy_Oahu,2009-01-01,69.4,outcome,island,percent
Occupancy_Oahu,2009-02-01,71.9,outcome,island,percent
Occupancy_Oahu,2009-03-01,69.9,outcome,island,percent
Occupancy_Oahu,2009-04-01,74.8,outcome,island,percent
Occupancy_Oahu,2009-05-01,72.8,outcome,island,percent
Occupancy_Oahu,2009-06-01,67.6,outcome,island,percent
Occupancy_Oahu,2009-07-01,71.4,outcome,island,percent
Occupancy_Oahu,2009-08-01,72.5,outcome,island,percent
Occupancy_Oahu,2009-09-01,73.9,outcome,island,percent
Occupancy_Oahu,2009-10-01,76.1,outcome,island,percent
Occupancy_Oahu,2009-11-01,74.8,outcome,island,percent
Occupancy_Oahu,2009-12-01,74.1,outcome,island,percent
Occupancy_Oahu,2010-01-01,73.3,outcome,island,percent
Occupancy_Oahu,2010-02-01,75.3,outcome,island,percent
Occupancy_Oahu,2010-03-01,76.5,outcome,island,percent
Occupancy_Oahu,2010-04-01,74.6,outcome,island,percent
Occupancy_Oahu,2010-05-01,77.2,outcome,island,percent
Occupancy_Oahu,2010-06-01,79.3,outcome,island,percent
Occupancy_Oahu,2010-07-01,83.0,outcome,island,percent
Occupancy_Oahu,2010-08-01,78.6,outcome,island,percent
Occupancy_Oahu,2010-09-01,80.7,outcome,island,percent
Occupancy_Oahu,2010-10-01,79.0,outcome,island,percent
Occupancy_Oahu,2010-11-01,78.8,outcome,island,percent
Occupancy_Oahu,2010-12-01,82.0,outcome,island,percent
Occupancy_Oahu,2011-01-01,81.5,outcome,island,percent
Occupancy_Oahu,2011-02-01,81.3,outcome,island,percent
Occupancy_Oahu,2011-03-01,79.7,outcome,island,percent
Occupancy_Oahu,2011-04-01,78.9,outcome,island,percent
Occupancy_Oahu,2011-05-01,79.5,outcome,island,percent
Occupancy_Oahu,2011-06-01,78.2,outcome,island,percent
Occupancy_Oahu,2011-07-01,77.7,outcome,island,percent
Occupancy_Oahu,2011-08-01,81.9,outcome,island,percent
Occupancy_Oahu,2011-09-01,83.2,outcome,island,percent
Occupancy_Oahu,2011-10-01,82.4,outcome,island,percent
Occupancy_Oahu,2011-11-01,81.5,outcome,island,percent
Occupancy_Oahu,2011-12-01,83.6,outcome,island,percent
Occupancy_Oahu,2012-01-01,87.2,outcome,island,percent
Occupancy_Oahu,2012-02-01,82.8,outcome,island,percent
Occupancy_Oahu,2012-03-01,84.8,outcome,island,percent
Occupancy_Oahu,2012-04-01,82.5,outcome,island,percent
Occupancy_Oahu,2012-05-01,86.2,outcome,island,percent
Occupancy_Oahu,2012-06-01,84.5,outcome,island,percent
Occupancy_Oahu,2012-07-01,85.7,outcome,island,percent
Occupancy_Oahu,2012-08-01,85.1,outcome,island,percent
Occupancy_Oahu,2012-09-01,83.7,outcome,island,percent
Occupancy_Oahu,2012-10-01,83.3,outcome,island,percent
Occupancy_Oahu,2012-11-01,85.3,outcome,island,percent
Occupancy_Oahu,2012-12-01,85.1,outcome,island,percent
Occupancy_Oahu,2013-01-01,86.5,outcome,island,percent
Occupancy_Oahu,2013-02-01,85.1,outcome,island,percent
Occupancy_Oahu,2013-03-01,84.3,outcome,island,percent
Occupancy_Oahu,2013-04-01,85.9,outcome,island,percent
Occupancy_Oahu,2013-05-01,83.9,outcome,island,percent
Occupancy_Oahu,2013-06-01,83.2,outcome,island,percent
Occupancy_Oahu,2013-07-01,82.0,outcome,island,percent
Occupancy_Oahu,2013-08-01,84.8,outcome,island,percent
Occupancy_Oahu,2013-09-01,83.3,outcome,island,percent
Occupancy_Oahu,2013-10-01,82.0,outcome,island,percent
Occupancy_Oahu,2013-11-01,82.9,outcome,island,percent
Occupancy_Oahu,2013-12-01,81.7,outcome,island,percent
Occupancy_Oahu,2014-01-01,85.0,outcome,island,percent
Occupancy_Oahu,2014-02-01,85.3,outcome,island,percent
Occupancy_Oahu,2014-03-01,84.7,outcome,island,percent
Occupancy_Oahu,2014-04-01,82.1,outcome,island,percent
Occupancy_Oahu,2014-05-01,83.5,outcome,island,percent
Occupancy_Oahu,2014-06-01,84.8,outcome,island,percent
Occupancy_Oahu,2014-07-01,84.8,outcome,island,percent
Occupancy_Oahu,2014-08-01,84.1,outcome,island,percent
Occupancy_Oahu,2014-09-01,85.1,outcome,island,percent
Occupancy_Oahu,2014-10-01,85.6,outcome,island,percent
Occupancy_Oahu,2014-11-01,83.5,outcome,island,percent
Occupancy_Oahu,2014-12-01,83.4,outcome,island,percent
Occupancy_Oahu,2015-01-01,81.7,outcome,island,percent
Occupancy_Oahu,2015-02-01,82.8,outcome,island,percent
Occupancy_Oahu,2015-03-01,85.0,outcome,island,percent
Occupancy_Oahu,2015-04-01,83.4,outcome,island,percent
Occupancy_Oahu,2015-05-01,87.0,outcome,island,percent
Occupancy_Oahu,2015-06-01,87.3,outcome,island,percent
Occupancy_Oahu,2015-07-01,82.4,outcome,island,percent
Occupancy_Oahu,2015-08-01,84.2,outcome,island,percent
Occupancy_Oahu,2015-09-01,85.2,outcome,island,percent
Occupancy_Oahu,2015-10-01,88.0,outcome,island,percent
Occupancy_Oahu,2015-11-01,87.7,outcome,island,percent
Occupancy_Oahu,2015-12-01,89.2,outcome,island,percent
Occupancy_Oahu,2016-01-01,85.0,outcome,island,percent
Occupancy_Oahu,2016-02-01,83.3,outcome,island,percent
Occupancy_Oahu,2016-03-01,83.7,outcome,island,percent
Occupancy_Oahu,2016-04-01,85.2,outcome,island,percent
Occupancy_Oahu,2016-05-01,85.1,outcome,island,percent
Occupancy_Oahu,2016-06-01,83.3,outcome,island,percent
Occupancy_Oahu,2016-07-01,82.9,outcome,island,percent
Occupancy_Oahu,2016-08-01,83.2,outcome,island,percent
Occupancy_Oahu,2016-09-01,84.8,outcome,island,percent
Occupancy_Oahu,2016-10-01,85.5,outcome,island,percent
Occupancy_Oahu,2016-11-01,84.7,outcome,island,percent
Occupancy_Oahu,2016-12-01,85.0,outcome,island,percent
Occupancy_Oahu,2017-01-01,84.2,outcome,island,percent
Occupancy_Oahu,2017-02-01,82.6,outcome,island,percent
Occupancy_Oahu,2017-03-01,81.6,outcome,island,percent
Occupancy_Oahu,2017-04-01,83.1,outcome,island,percent
Occupancy_Oahu,2017-05-01,83.6,outcome,island,percent
Occupancy_Oahu,2017-06-01,84.6,outcome,island,percent
Occupancy_Oahu,2017-07-01,83.3,outcome,island,percent
Occupancy_Oahu,2017-08-01,82.7,outcome,island,percent
Occupancy_Oahu,2017-09-01,82.9,outcome,island,percent
Occupancy_Oahu,2017-10-01,83.9,outcome,island,percent
Occupancy_Oahu,2017-11-01,86.0,outcome,island,percent
Occupancy_Oahu,2017-12-01,84.0,outcome,island,percent
Occupancy_Oahu,2018-01-01,84.5,outcome,island,percent
Occupancy_Oahu,2018-02-01,84.4,outcome,island,percent
Occupancy_Oahu,2018-03-01,84.7,outcome,island,percent
Occupancy_Oahu,2018-04-01,85.2,outcome,island,percent
Occupancy_Oahu,2018-05-01,85.8,outcome,island,percent
Occupancy_Oahu,2018-06-01,84.6,outcome,island,percent
Occupancy_Oahu,2018-07-01,81.8,outcome,island,percent
Occupancy_Oahu,2018-08-01,81.5,outcome,island,percent
Occupancy_Oahu,2018-09-01,83.2,outcome,island,percent
Occupancy_Oahu,2018-10-01,83.5,outcome,island,percent
Occupancy_Oahu,2018-11-01,83.6,outcome,island,percent
Occupancy_Oahu,2018-12-01,84.0,outcome,island,percent
Occupancy_Oahu,2019-01-01,84.2,outcome,island,percent
Occupancy_Oahu,2019-02-01,83.7,outcome,island,percent
Occupancy_Oahu,2019-03-01,82.5,outcome,island,percent
Occupancy_Oahu,2019-04-01,82.0,outcome,island,percent
Occupancy_Oahu,2019-05-01,85.4,outcome,island,percent
Occupancy_Oahu,2019-06-01,84.6,outcome,island,percent
Occupancy_Oahu,2019-07-01,81.2,outcome,island,percent
Occupancy_Oahu,2019-08-01,85.3,outcome,island,percent
Occupancy_Oahu,2019-09-01,83.0,outcome,island,percent
Occupancy_Oahu,2019-10-01,85.0,outcome,island,percent
Occupancy_Oahu,2019-11-01,86.8,outcome,island,percent
Occupancy_Oahu,2019-12-01,85.7,outcome,island,percent
Occupancy_Oahu,2020-01-01,90.1,outcome,island,percent
Occupancy_Oahu,2020-02-01,83.4,outcome,island,percent
Occupancy_Oahu,2020-03-01,44.0,outcome,island,percent
Occupancy_Oahu,2020-04-01,8.2,outcome,island,percent
Occupancy_Oahu,2020-05-01,13.5,outcome,island,percent
Occupancy_Oahu,2020-06-01,14.8,outcome,island,percent
Occupancy_Oahu,2020-07-01,21.4,outcome,island,percent
Occupancy_Oahu,2020-08-01,25.7,outcome,island,percent
